conference_id,title,status_before,status_after,modified_by_before,modified_by_after,modified_date_before,modified_date_after,action
224002,"Diabetes Overview: Type 1, Type 2, and Gestational Diabetes",1,2,659217,64529,2022-08-19 04:56:07,2026-04-22,UPDATED
224036,Diabetes Related Conditions and Complications,1,2,659217,64529,2022-08-19 06:32:33,2026-04-22,UPDATED
224040,Diabetes: An Introduction Course,1,2,659217,64529,2022-08-19 06:43:34,2026-04-22,UPDATED
224042,Diabetes: Metabolic Syndrome and Prediabetes,1,2,659217,64529,2022-08-19 06:55:43,2026-04-22,UPDATED
224049,Diagnosing Dementia,1,2,659217,64529,2022-08-19 07:09:16,2026-04-22,UPDATED
224055,"Drug Misuse, Abuse and Diversion for New Mexico Healthcare Professionals",1,2,659217,64529,2022-08-19 07:26:22,2026-04-22,UPDATED
224059,"Drug Misuse, Abuse and Diversion for West Virginia Healthcare Professionals",1,2,659217,64529,2022-08-19 08:26:13,2026-04-22,UPDATED
224064,ECG Interpretation: Basic Rhythms,1,2,659217,64529,2022-08-19 08:37:20,2026-04-22,UPDATED
224075,EKG Recognition Course,1,2,659217,64529,2022-08-19 08:45:24,2026-04-22,UPDATED
224083,Elder Abuse Prevention and Reporting,1,2,659217,64529,2022-08-19 08:48:27,2026-04-22,UPDATED
224086,Elimination and Toileting,1,2,659217,64529,2022-08-19 08:53:38,2026-04-22,UPDATED
224091,Emergency Department Management of Elderly Patients,1,2,659217,64529,2022-08-19 08:56:19,2026-04-22,UPDATED
224097,Emergency Department Nursing Considerations for Oncology Patients,1,2,659217,64529,2022-08-19 09:10:37,2026-04-22,UPDATED
224111,Enterostomy Feeding Tubes for the School Nurse,1,2,659217,64529,2022-08-19 09:40:30,2026-04-22,UPDATED
224119,Essential Oils for Health,1,2,659217,64529,2022-08-19 09:46:57,2026-04-22,UPDATED
224132,Iowa Dental Reviews: Current Topics in Dentistry Course,1,2,1155013,64529,2021-09-25 09:34:53,2026-04-22,UPDATED
224145,Facts About Falls,1,2,659217,64529,2022-08-19 10:27:10,2026-04-22,UPDATED
224155,Fall Management Technology,1,2,659217,64529,2022-08-19 10:29:56,2026-04-22,UPDATED
224165,Fall Prevention: A Best Practice Approach,1,2,659217,64529,2022-08-19 10:59:00,2026-04-22,UPDATED
224170,Fall Prevention: Bed Safety,1,2,659217,64529,2022-08-19 11:01:19,2026-04-22,UPDATED
224182,"Fall Prevention: Bed, Bedroom, and Bathroom Safety",1,2,659217,64529,2022-08-19 11:14:05,2026-04-22,UPDATED
224231,Fall Prevention: Communication and Teamwork,1,2,659217,64529,2022-08-22 05:34:15,2026-04-22,UPDATED
224237,Fall Prevention: Fall Risk Monitoring Strategies,1,2,659217,64529,2022-08-22 05:36:29,2026-04-22,UPDATED
224259,Fall Prevention: Guidance on Change of Condition,1,2,659217,64529,2022-08-19 05:11:58,2026-04-22,UPDATED
224265,Fall Prevention: Guidance on Nursing Home Falls and Legal Liability,1,2,659217,64529,2022-08-19 05:25:16,2026-04-22,UPDATED
224273,Fall Prevention: Guidance on Utilization of Low Beds and Floor Mats,1,2,659217,64529,2022-08-19 05:41:20,2026-04-22,UPDATED
224281,Fall Prevention: Guidance on Utilizing Fall Alarms,1,2,659217,64529,2022-08-19 06:06:31,2026-04-22,UPDATED
224285,Fall Prevention: Introduction to Root Cause Analysis,1,2,659217,64529,2022-08-19 06:10:57,2026-04-22,UPDATED
224291,First Aid Course,1,2,659217,64529,2022-08-19 06:13:38,2026-04-22,UPDATED
224297,Gout: A Lesser Known Type of Arthritis,1,2,659217,64529,2022-08-19 06:52:43,2026-04-22,UPDATED
224301,Guidance on Avoidable Falls and Position Change Alarms,1,2,659217,64529,2022-08-19 07:04:35,2026-04-22,UPDATED
224307,Guidance on Urinary Symptoms and Fall Risks,1,2,659217,64529,2022-08-19 07:13:48,2026-04-22,UPDATED
224323,Hashimoto's Thyroiditis From a Western Medicine and Holistic Perspective,1,2,659217,64529,2022-08-19 08:39:25,2026-04-22,UPDATED
224347,Healing the Healer Course,1,2,659217,64529,2022-08-19 09:00:56,2026-04-22,UPDATED
224352,Health Disparities Among Prenatal Patients,1,2,659217,64529,2022-08-19 09:03:42,2026-04-22,UPDATED
224357,Health Disparities of People Living in Appalachia,1,2,659217,64529,2022-08-19 09:18:41,2026-04-22,UPDATED
224362,Healthcare Ethics and the Workplace,1,2,659217,64529,2022-08-19 09:32:06,2026-04-22,UPDATED
224376,Healthcare Law,1,2,659217,64529,2022-08-19 10:19:09,2026-04-22,UPDATED
224381,Horticultural Therapy in Healthcare - A Therapeutic Treatment Modality,1,2,659217,64529,2022-08-18 07:09:23,2026-04-22,UPDATED
224385,Human Trafficking Education for Florida Healthcare Professionals,1,2,659217,64529,2022-08-18 07:19:39,2026-04-22,UPDATED
224387,Human Trafficking Education for Healthcare Professionals,1,2,659217,64529,2022-08-18 07:22:01,2026-04-22,UPDATED
224392,Human Trafficking Education for Michigan Healthcare Professionals,1,2,659217,64529,2022-08-18 08:24:28,2026-04-22,UPDATED
224425,Human Trafficking Education for Texas Healthcare Professionals,1,2,659217,64529,2022-08-18 08:49:12,2026-04-22,UPDATED
224444,"ICU Delirium: Prevention, Assessment, and Management",1,2,659217,64529,2022-08-18 09:31:30,2026-04-22,UPDATED
224453,ICU Pharmacology: Commonly Used Medications,1,2,659217,64529,2022-08-18 09:35:16,2026-04-22,UPDATED
224462,Implicit Bias in Healthcare,1,2,659217,64529,2022-08-18 10:35:29,2026-04-22,UPDATED
224470,Improving Mental and Behavioral Health Care with Digital Technology,1,2,659217,64529,2022-08-18 11:09:12,2026-04-22,UPDATED
224481,Intro to Writing Continuing Education Courses for Nurses,1,2,659217,64529,2022-08-18 11:29:42,2026-04-22,UPDATED
224501,Introduction to Dementia,1,2,659217,64529,2022-08-18 11:44:20,2026-04-22,UPDATED
224509,Introduction to Stroke Management,1,2,659217,64529,2022-08-19 04:42:57,2026-04-22,UPDATED
224512,Legal Aspects of Nursing,1,2,659217,64529,2022-08-17 10:22:48,2026-04-22,UPDATED
224521,"Managing Falls in the Nursing Home: Who, Why and What Next",1,2,659217,64529,2022-08-17 10:33:39,2026-04-22,UPDATED
224529,Massage and Compassionate Touch® in Dementia Care,1,2,659217,64529,2022-08-17 11:08:56,2026-04-22,UPDATED
224536,Medication Administration in the Correctional Setting,1,2,659217,64529,2022-08-17 11:13:42,2026-04-22,UPDATED
224542,"Mindfulness in Nursing: Decreasing Burnout, Improving Outcomes",1,2,659217,64529,2022-08-17 11:37:07,2026-04-22,UPDATED
224548,Mistakes Happen: Creating A Culture Of Safety In The ICU,1,2,659217,64529,2022-08-18 05:50:32,2026-04-22,UPDATED
224552,Navigation of the Medication Reconciliation Process,1,2,659217,64529,2022-08-18 05:55:16,2026-04-22,UPDATED
224554,Nursing of the Geriatric Patient,1,2,659217,64529,2022-08-18 06:01:01,2026-04-22,UPDATED
224556,Nutrition and Hydration,1,2,659217,64529,2022-08-18 06:02:53,2026-04-22,UPDATED
224562,Oregon Pain Management Course,1,2,659217,64529,2022-08-18 06:07:51,2026-04-22,UPDATED
224578,Organ Trafficking and Transplant Tourism Awareness for the Healthcare Professional,1,2,659217,64529,2022-08-16 05:44:25,2026-04-22,UPDATED
224591,Organizing and Implementing a Fall Prevention Program,1,2,659217,64529,2022-08-18 06:29:30,2026-04-22,UPDATED
224602,OSHA Hazard Communication,1,2,659217,64529,2022-08-22 05:41:45,2026-04-22,UPDATED
224611,Pain Management in the Era of Epidemic Drug Abuse,1,2,659217,64529,2022-08-18 06:55:28,2026-04-22,UPDATED
224612,Physical and Psychological Trauma in Victims of Incest,1,2,659217,64529,2022-08-18 07:06:51,2026-04-22,UPDATED
224654,Positive Fire and Life Safety Practices,1,2,659217,64529,2022-08-18 08:31:56,2026-04-22,UPDATED
224681,Post-Cardiac Arrest Care in the ICU,1,2,659217,64529,2022-08-18 08:51:46,2026-04-22,UPDATED
224683,Post-Fall Management,1,2,659217,64529,2022-08-18 08:54:30,2026-04-22,UPDATED
224692,Postpartum Hemorrhage Management for the Emergency RN,1,2,659217,64529,2022-08-18 09:01:07,2026-04-22,UPDATED
224695,Pregnancy and Diabetes,1,2,659217,64529,2022-08-18 09:11:28,2026-04-22,UPDATED
224698,Preventing Falls,1,2,659217,64529,2022-08-19 11:16:40,2026-04-22,UPDATED
224714,Prevention and Management of Medical Errors,1,2,659217,64529,2022-08-18 10:25:36,2026-04-22,UPDATED
224720,Prevention of CAUTI: Combating Catheter-Associated Infections,1,2,659217,64529,2022-08-18 10:40:20,2026-04-22,UPDATED
224731,Probiotics,1,2,659217,64529,2022-08-18 11:23:28,2026-04-22,UPDATED
224735,Problem Solving Strategies in Dementia Care,1,2,659217,64529,2022-08-18 11:26:53,2026-04-22,UPDATED
224741,Providing Culturally Competent Care for LGBTQ+ Patients & Residents,1,2,659217,64529,2022-08-22 05:44:17,2026-04-22,UPDATED
224749,Raising the Bar for Interprofessional Collaboration,1,2,659217,64529,2022-08-18 11:35:11,2026-04-22,UPDATED
224757,Reducing Medication Errors: A Focus on the Med Pass,1,2,659217,64529,2022-08-16 05:57:39,2026-04-22,UPDATED
224762,Resident’s Rights and HIPAA - Considerations for Nurses,1,2,659217,64529,2022-08-18 12:12:21,2026-04-22,UPDATED
224764,Responsibilities for Managing HIPAA Compliance,1,2,659217,64529,2022-08-19 04:39:32,2026-04-22,UPDATED
224766,"Safe Patient Handling - Proper Body Mechanics, Positioning, Lifts and Transfers",1,2,659217,64529,2022-08-19 04:46:16,2026-04-22,UPDATED
224767,Safety in the Correctional Setting,1,2,659217,64529,2022-08-19 04:49:19,2026-04-22,UPDATED
224769,Self-Care for Nurses,1,2,659217,64529,2022-08-17 10:27:51,2026-04-22,UPDATED
224779,Sex Trafficking Awareness for the Healthcare Professional,1,2,659217,64529,2022-08-17 10:56:00,2026-04-22,UPDATED
224786,Sexual Assault Evidence Collection (SANE) Education for Texas Nurses,1,2,659217,64529,2022-08-16 06:41:31,2026-04-22,UPDATED
224825,Sexual Assault Victims: Role of the Nurse,1,2,659217,64529,2022-08-18 06:16:30,2026-04-22,UPDATED
224830,Sexual Violence on College Campuses: Prevention Instead of Treatment,1,2,659217,64529,2022-08-18 06:21:30,2026-04-22,UPDATED
224851,Skin Care for the Elderly,1,2,659217,64529,2022-08-18 06:32:46,2026-04-22,UPDATED
224852,Social Media Rules for Nurses and Healthcare Providers,1,2,659217,64529,2022-08-18 06:48:53,2026-04-22,UPDATED
224908,Special Care Considerations of the Post-Anesthesia Patient in the ICU,1,2,659217,64529,2022-08-18 08:26:52,2026-04-22,UPDATED
224913,Staffing: An Ongoing Barrier to Increased Staff and Patient Satisfaction,1,2,659217,64529,2022-08-18 08:35:38,2026-04-22,UPDATED
224919,Strategic Planning for the Next Generation NCLEX (NGN),1,2,659217,64529,2022-08-18 08:40:30,2026-04-22,UPDATED
224929,Stress 101 Course,1,2,659217,64529,2022-08-18 08:43:15,2026-04-22,UPDATED
224936,Advanced Stroke Management,1,2,659217,64529,2022-08-18 08:46:47,2026-04-22,UPDATED
224941,Suicide in the Hospitalized Patient,1,2,659217,64529,2022-08-18 08:56:45,2026-04-22,UPDATED
224949,Texas Jurisprudence and Ethics,1,2,659217,64529,2022-08-18 09:09:11,2026-04-22,UPDATED
224952,The Correctional Healthcare Patient and Environment,1,2,659217,64529,2022-08-18 09:18:41,2026-04-22,UPDATED
224956,The Fall Prevention Care Process,1,2,659217,64529,2022-08-16 06:54:31,2026-04-22,UPDATED
224967,The Missing Piece - The Role of Gut Health in Sleep,1,2,659217,64529,2022-08-16 07:22:12,2026-04-22,UPDATED
224976,The Role of the Hospice Caregiver,1,2,659217,64529,2022-08-16 08:18:23,2026-04-22,UPDATED
224988,The Spiritual and Religious Makeup of the Hospice Caregiver,1,2,659217,64529,2022-08-16 08:39:38,2026-04-22,UPDATED
224992,The Standards of Care in a Nurse's Self-Care,1,2,659217,64529,2022-08-16 08:46:09,2026-04-22,UPDATED
224996,Super Bowl and Sex Trafficking: A Case Study,1,2,659217,64529,2022-08-16 08:56:17,2026-04-22,UPDATED
224997,Therapeutic Diets: An Introduction,1,2,659217,64529,2022-08-16 09:02:07,2026-04-22,UPDATED
224998,Thyroid Gland Overview,1,2,659217,64529,2022-08-16 09:13:11,2026-04-22,UPDATED
224999,Tick-Borne Diseases,1,2,659217,64529,2022-08-16 09:26:19,2026-04-22,UPDATED
225001,Traumatic Brain Injury (TBI): Interventions for Maximizing Quality of Life,1,2,659217,64529,2022-08-16 09:41:57,2026-04-22,UPDATED
225003,Treatment of Dementia,1,2,659217,64529,2022-08-16 10:20:44,2026-04-22,UPDATED
225030,Treatment Options for Rheumatoid Arthritis,1,2,659217,64529,2022-08-16 10:24:56,2026-04-22,UPDATED
225046,Understanding Addiction,1,2,659217,64529,2022-08-16 10:40:00,2026-04-22,UPDATED
225051,Understanding Dystonia,1,2,659217,64529,2022-08-16 10:58:13,2026-04-22,UPDATED
225091,Violence Against Nurses: The New Epidemic,1,2,659217,64529,2022-08-16 11:10:21,2026-04-22,UPDATED
225097,Violence in the Emergency Department,1,2,659217,64529,2022-08-16 11:21:05,2026-04-22,UPDATED
225127,Women and Heart Disease Course,1,2,659217,64529,2022-08-16 11:35:52,2026-04-22,UPDATED
225132,Workplace Harassment Course,1,2,659217,64529,2022-08-16 11:51:46,2026-04-22,UPDATED
225137,Workplace Violence Prevention for Health Care Professionals,1,2,659217,64529,2022-08-16 11:45:15,2026-04-22,UPDATED
236085,South Carolina Legalities of Infusion Therapy,1,2,659217,64529,2022-08-17 05:36:45,2026-04-22,UPDATED
236087,Current Practices in the Management of Central Lines,1,2,659217,64529,2022-08-17 05:44:21,2026-04-22,UPDATED
236090,South Carolina IV Therapy Education,1,2,659217,64529,2022-08-17 05:59:51,2026-04-22,UPDATED
236092,South Dakota IV Therapy Education,1,2,659217,64529,2022-08-17 05:58:15,2026-04-22,UPDATED
236094,Georgia Legalities of Infusion Therapy,1,2,659217,64529,2022-08-17 06:06:24,2026-04-22,UPDATED
236096,Arizona Legalities of Infusion Therapy,1,2,659217,64529,2022-08-17 06:10:43,2026-04-22,UPDATED
236097,Texas Legalities of Infusion Therapy,1,2,659217,64529,2022-08-17 06:22:48,2026-04-22,UPDATED
236099,New Mexico Legalities of Infusion Therapy,1,2,659217,64529,2022-08-17 06:49:31,2026-04-22,UPDATED
236100,Georgia IV Therapy Education,1,2,659217,64529,2022-08-17 07:05:43,2026-04-22,UPDATED
236102,West Virginia IV Therapy Education,1,2,659217,64529,2022-08-17 07:15:54,2026-04-22,UPDATED
236103,Basics of Peripheral IV Therapy; Current Standards of Practice,1,2,659217,64529,2022-08-17 08:19:58,2026-04-22,UPDATED
236104,Handwashing Responsibilities in Healthcare,1,2,659217,64529,2022-08-17 08:25:30,2026-04-22,UPDATED
236105,West Virginia Legalities of Infusion Therapy,1,2,659217,64529,2022-08-17 08:32:13,2026-04-22,UPDATED
236106,New Mexico IV Therapy Education,1,2,659217,64529,2022-08-17 08:37:48,2026-04-22,UPDATED
236110,Care and Maintenance of Peripheral and Midline Catheters,1,2,659217,64529,2022-08-17 08:41:53,2026-04-22,UPDATED
236112,Oklahoma Legalities of Infusion Therapy,1,2,659217,64529,2022-08-17 08:47:57,2026-04-22,UPDATED
236117,Peripheral and Central Venous Access Device Review,1,2,659217,64529,2022-08-17 08:54:31,2026-04-22,UPDATED
236129,It's All About PICCs,1,2,659217,64529,2022-08-17 09:07:07,2026-04-22,UPDATED
238147,Ethics in an Ever-Changing World of Nutrition,1,2,1480055,64529,2024-08-07 07:00:18,2026-04-22,UPDATED
238171,Ethics 101 for the Nutrition and Dietetics Practitioner,1,2,1480055,64529,2024-08-07 07:12:44,2026-04-22,UPDATED
238487,Gestational Diabetes: Carbs or Keto for Optimal Mother and Baby Health,1,2,1519581,64529,2024-07-09 07:30:20,2026-04-22,UPDATED
238538,Family-Based Nutrition Counseling and Disordered Eating Treatment,1,2,1519581,64529,2024-07-09 07:20:50,2026-04-22,UPDATED
238679,Latest Guidelines for Gestational Diabetes Mellitus,1,2,1519581,64529,2024-07-09 07:05:46,2026-04-22,UPDATED
238759,Nutrition at End of Life: What Every Dietitian Needs to Know,1,2,1480055,64529,2024-08-07 04:29:53,2026-04-22,UPDATED
239025,Pelvic Pain & Yeast MasterClass,1,2,1223720,64529,2022-02-26 04:27:59,2026-04-22,UPDATED
239030,Endometriosis and the Gut-Immune Link MasterClass,1,2,1223720,64529,2022-02-26 04:03:58,2026-04-22,UPDATED
239035,Chronic Pelvic Pain Professional Training Program,1,2,1223720,64529,2022-02-26 04:12:37,2026-04-22,UPDATED
239038,"Endometriosis, Personalized Nutrition and HRV MasterClass",1,2,1223720,64529,2022-02-26 05:52:50,2026-04-22,UPDATED
239039,Endometriosis and Pelvic Pain Certificate Program,1,2,1223720,64529,2022-02-26 06:44:43,2026-04-22,UPDATED
239041,Functional Nutrition for Women's Health Certificate Program,1,2,1223720,64529,2022-02-26 06:48:51,2026-04-22,UPDATED
239047,Immune Bundle for Women,1,2,1223720,64529,2022-02-26 04:50:47,2026-04-22,UPDATED
239048,Women’s Hormone Health Certificate Program,1,2,1223720,64529,2022-02-26 04:56:04,2026-04-22,UPDATED
239051,Perimenopause & Menopause Certificate Program,1,2,1223720,64529,2022-02-26 05:01:42,2026-04-22,UPDATED
239053,Functional Nutrition for Women's Health Professional Training Program,1,2,1223720,64529,2022-02-25 04:50:44,2026-04-22,UPDATED
239056,Women's Fertility Certificate Program,1,2,1409592,64529,2022-10-10 11:46:57,2026-04-22,UPDATED
239057,Birth Control MasterClass,1,2,1223720,64529,2022-02-25 05:43:51,2026-04-22,UPDATED
239060,Hormones 101 Course,1,2,1223720,64529,2022-02-26 05:12:37,2026-04-22,UPDATED
239064,Functional Lab Testing Course,1,2,1223720,64529,2022-02-26 05:21:20,2026-04-22,UPDATED
239479,Arizona LPN IV Certification Package,1,2,659217,64529,2022-08-17 09:15:37,2026-04-22,UPDATED
241705,medtigo Pediatric Advanced Life Support (PALS) Certification Course,1,2,1223720,64529,2022-04-08 11:10:11,2026-04-22,UPDATED
253057,Federation of European Societies for Surgery of the Hand (FESSH) 2026 Congress,1,2,1409589,64529,2022-09-16 06:17:14,2026-04-22,UPDATED
253967,Introductory Emergency Ultrasound Course Online,1,2,1480055,64529,2023-11-27 04:53:34,2026-04-22,UPDATED
253969,The Advanced Ultrasound Course Online,1,2,1480055,64529,2023-11-27 04:49:23,2026-04-22,UPDATED
253973,The Critical Care Ultrasound Course Online,1,2,1480055,64529,2023-11-27 04:45:36,2026-04-22,UPDATED
253975,The Trauma Ultrasound Course Online,1,2,1480055,64529,2023-11-27 04:40:57,2026-04-22,UPDATED
253976,The Vascular Access Course Online,1,2,1480055,64529,2023-11-27 04:35:44,2026-04-22,UPDATED
275522,MTOP Ultrasound Course – Online,1,2,1480056,64529,2023-06-24 04:17:07,2026-04-22,UPDATED
281140,Intuitive Eating Top Common Myths and How to Work With Clients Who Still Want Weight Loss,1,2,1480055,64529,2024-08-07 04:04:29,2026-04-22,UPDATED
281201,Regulating a Dysregulated Nervous System to Positively Impact Dysfunctional Eating Patterns,1,2,1480055,64529,2024-08-07 04:19:09,2026-04-22,UPDATED
281313,Polycystic Ovarian Syndrome (PCOS) Nutrition: Improve Metabolic and Reproductive Health via Lifestyle and Dietary Supplements,1,2,1480055,64529,2024-08-07 04:37:55,2026-04-22,UPDATED
287138,American College of Neuropsychopharmacology (ACNP) Annual Meeting 2027,1,2,659217,64529,2023-11-03 09:10:17,2026-04-22,UPDATED
300622,Teaching Cultural Sensitivity in the Patient-Clinician Relationship,1,2,1409591,64529,2024-05-16 10:20:56,2026-04-22,UPDATED
300633,Podcast Series: SEE HEAR FEEL - Transforming Medical Culture,1,2,1409591,64529,2024-05-16 10:07:07,2026-04-22,UPDATED
300641,NEATC Podcast Series: Getting2U,1,2,1409591,64529,2024-05-16 10:03:55,2026-04-22,UPDATED
301815,Society of Critical Care Medicine (SCCM) 2027 Critical Care Congress,1,2,1409591,64529,2024-06-01 07:10:01,2026-04-22,UPDATED
301819,Society of Critical Care Medicine (SCCM) 2028 Critical Care Congress,1,2,1409591,64529,2024-06-01 07:03:25,2026-04-22,UPDATED
301821,Society of Critical Care Medicine (SCCM) 2029 Critical Care Congress,1,2,1409591,64529,2024-06-01 07:01:26,2026-04-22,UPDATED
302466,Improving the Management of Patients with DMD: Emerging Evidence and Treatment Strategies,1,2,1480054,64529,2024-06-08 06:36:19,2026-04-22,UPDATED
302468,Evolutions in the Management of DMD: Treatment Implications for the Present and Future,1,2,1480054,64529,2024-06-08 06:40:37,2026-04-22,UPDATED
302469,Module 3: Creating Patient-centric Treatment Plans,1,2,1480054,64529,2024-06-12 05:53:02,2026-04-22,UPDATED
302472,Module 2: Enhancing NVAF Recognition - Whiteboard Animation,1,2,1480054,64529,2024-06-12 05:52:25,2026-04-22,UPDATED
302475,Module 1: Insights Into Advances in NVAF - Animated Case,1,2,1480054,64529,2024-06-12 05:51:40,2026-04-22,UPDATED
302476,Coordinating Care for Patients With Progressive Pulmonary Fibrosis - Rapid Recap,1,2,1480054,64529,2024-06-12 05:36:10,2026-04-22,UPDATED
302477,Coordinating Care for Patients With Progressive Pulmonary Fibrosis - Slide Deck,1,2,1480054,64529,2024-06-12 05:36:56,2026-04-22,UPDATED
302478,Hemophilia Gene Therapy: Shared Decision Making - Clinical Companion Guide,1,2,1480054,64529,2024-06-12 05:50:35,2026-04-22,UPDATED
302480,The Delicate Balance of Brain Cholesterol - Online Module,1,2,1480054,64529,2024-06-12 05:48:18,2026-04-22,UPDATED
302481,The Delicate Balance of Brain Cholesterol - Clinical Companion Guide,1,2,1480054,64529,2024-06-12 05:48:48,2026-04-22,UPDATED
302484,The Delicate Balance of Brain Cholesterol - Slide Deck,1,2,1480054,64529,2024-06-12 05:23:43,2026-04-22,UPDATED
302486,The Delicate Balance of Brain Cholesterol - Rapid Recap,1,2,1480054,64529,2024-06-12 05:47:53,2026-04-22,UPDATED
302488,Understanding PNH and Other Complement-mediated Hematologic Disorders,1,2,1480054,64529,2024-06-12 05:47:04,2026-04-22,UPDATED
302490,Understanding Myelofibrosis,1,2,1480054,64529,2024-06-12 05:47:00,2026-04-22,UPDATED
302491,Risk Stratification in Myelofibrosis Management,1,2,1480054,64529,2024-06-12 05:46:15,2026-04-22,UPDATED
302492,Coordinating Care for Patients With Progressive Pulmonary Fibrosis,1,2,1480054,64529,2024-06-12 05:37:44,2026-04-22,UPDATED
302496,Providing a Medical Home for Kids with Rare Lung Disease - Slide Deck,1,2,1480054,64529,2024-06-12 05:35:09,2026-04-22,UPDATED
302498,A Hematologic Emergency: Would You Miss iTTP? - Rapid Recap,1,2,1480054,64529,2024-06-12 05:33:36,2026-04-22,UPDATED
302500,A Hematologic Emergency: Would You Miss iTTP?,1,2,1480054,64529,2024-06-12 05:34:16,2026-04-22,UPDATED
302502,The Burden of Bronchiectasis - Rapid Recap,1,2,1480054,64529,2024-06-12 05:29:05,2026-04-22,UPDATED
302504,The Burden of Bronchiectasis - Slide Deck,1,2,1480054,64529,2024-06-12 05:28:14,2026-04-22,UPDATED
302507,The Burden of Bronchiectasis: A Focus on NCFBE Pathophysiology,1,2,1480054,64529,2024-06-12 05:27:25,2026-04-22,UPDATED
302509,Considerations for Special Populations With Aplastic Anemia,1,2,1480054,64529,2024-06-12 05:26:20,2026-04-22,UPDATED
302513,Thyroid Assessment: Updates for Primary Care,1,2,1480054,64529,2024-06-12 05:25:18,2026-04-22,UPDATED
302515,Managing Side Effects of Newer Therapies for Acute Lymphoblastic Leukemia (ALL),1,2,1480054,64529,2024-06-12 05:24:38,2026-04-22,UPDATED
303921,The Anti-Inflammatory Lifestyle Prescription: Calm Chronic Inflammation and Improve Your Health,1,2,1519581,64529,2024-08-14 04:57:09,2026-04-22,UPDATED
303924,Lymphedema: Condition Dietitians Can Help But Were Never Taught,1,2,1519581,64529,2024-07-09 05:33:26,2026-04-22,UPDATED
303932,The Rediscovery of the DASH Diet as a Weight Loss Plan,1,2,1519581,64529,2024-07-09 05:15:59,2026-04-22,UPDATED
303943,Nutrition and Kidney Disease Through Stages 1 to 5: How To Slow The Progression,1,2,1519581,64529,2024-07-09 04:35:29,2026-04-22,UPDATED
303947,"Navigating Weight Loss Medications: Pros, Cons, and Strategies for Greater Client Success",1,2,1519581,64529,2024-07-08 10:34:25,2026-04-22,UPDATED
303958,Is it Cellulite or Is It Lipedema?,1,2,1519581,64529,2024-07-08 09:35:38,2026-04-22,UPDATED
303989,2024 Summary of Updates to the ADA Standards of Care in Diabetes,1,2,1519581,64529,2024-07-08 09:25:54,2026-04-22,UPDATED
303998,Newest 2024 Reimbursement Rules and Waivers for the Medicare Diabetes Prevention Program Expanded Model,1,2,1519581,64529,2024-07-08 09:08:35,2026-04-22,UPDATED
304036,Nutrition Needs for Kidney Replacement Therapies,1,2,1519581,64529,2024-07-08 08:47:51,2026-04-22,UPDATED
308520,Nutrition and Gut Health in Postpartum Depression,1,2,1519581,64529,2024-08-14 04:24:49,2026-04-22,UPDATED
308522,"Where Medical Nutrition Therapy, Intuitive Eating, and Weight Neutrality Collide",1,2,1519581,64529,2024-08-13 12:42:54,2026-04-22,UPDATED
308526,Nutritional Deficiencies in Chronic Alcoholism,1,2,1519581,64529,2024-08-13 12:08:01,2026-04-22,UPDATED
332999,Mini-Residency in Dental Sleep Medicine (2025 - 2026),1,2,1531790,64529,2025-06-11 11:52:26,2026-04-22,UPDATED
340830,Advances in the Treatment of Hematologic Malignancies and Cellular Therapeutics,1,2,1223720,64529,2025-09-25 09:07:25,2026-04-22,UPDATED
343506,The 12th Annual Health Meets Food: The Culinary Medicine Conference,1,2,1569462,64529,2026-03-11 05:49:57,2026-04-22,UPDATED
347089,"Corso Annuale 2026 Tecnica Straight Wire: Teorico-pratico “Doing the Right Thing, at the Right Time, in the Right Way“",1,2,1531788,64529,2025-12-29 07:30:52,2026-04-22,UPDATED
347113,Masterclass Modern Digital Orthodontics,1,2,1556748,64529,2025-11-12 08:51:18,2026-04-22,UPDATED
347115,"Digital Diagnostics in Orthodontics: More Precise, Faster, More Efficient",1,2,1556748,64529,2025-11-24 04:50:54,2026-04-22,UPDATED
347122,Self-Ligating Devices and Mini-Anchoring Implants: Optimization and New Objectives - Case Studies,1,2,1480054,64529,2025-11-29 08:41:17,2026-04-22,UPDATED
347126,Developing a New Treatment Philosophy With Skeletal Anchoring: No One Can Go Far Without Anchoring. Case Studies,1,2,1556748,64529,2025-12-29 08:54:25,2026-04-22,UPDATED
347128,Level I: Administrative & Clinical Optimization of an Orthodontic Private Practice,1,2,1556748,64529,2025-12-29 08:46:34,2026-04-22,UPDATED
347131,Asymmetric Class II Malocclusions: The Search for Clinical Excellence,1,2,1556748,64529,2025-12-29 08:38:29,2026-04-22,UPDATED
